id,date,count
5571,11/23,19
5571,11/24,19
5571,11/25,19
5571,11/26,19
5571,11/27,19
5572,11/20,20
5572,11/21,20
5572,11/22,20
5572,11/23,20
5572,11/24,20
5572,11/25,20
5572,11/26,20
5572,11/27,20
5573,11/20,12
5573,11/21,10
5573,11/22,10
5573,11/23,10
5573,11/24,10
5573,11/25,10
5573,11/26,10
5573,11/27,11
5574,11/20,22
5574,11/21,22
5574,11/22,22
5574,11/23,22
5574,11/24,22
5574,11/25,22
5574,11/26,22
5574,11/27,22
5575,11/20,30
5575,11/21,29
5575,11/22,29
5575,11/23,29
5575,11/24,29
5575,11/25,29
5575,11/26,29
5575,11/27,29
5576,11/20,35
5576,11/21,35
5576,11/22,35
5576,11/23,35
5576,11/24,35
5576,11/25,35
5576,11/26,35
5576,11/27,35
5577,11/20,0
5577,11/21,0
5577,11/22,0
5577,11/23,0
5577,11/24,0
5577,11/25,0
5577,11/26,0
5577,11/27,0
5578,11/20,30
5578,11/21,29
5578,11/22,29
5578,11/23,29
5578,11/24,29
5578,11/25,29
5578,11/26,29
5578,11/27,29
5579,11/20,27
5579,11/21,29
5579,11/22,29
5579,11/23,29
5579,11/24,29
5579,11/25,29
5579,11/26,29
5579,11/27,29
5580,11/20,27
5580,11/21,27
5580,11/22,27
5580,11/23,27
5580,11/24,27
5580,11/25,27
5580,11/26,27
5580,11/27,27
5581,11/20,27
5581,11/21,27
5581,11/22,28
5581,11/23,28
5581,11/24,28
5581,11/25,27
5581,11/26,27
5581,11/27,27
5582,11/20,36
5582,11/21,37
5582,11/22,37
5582,11/23,37
5582,11/24,37
5582,11/25,37
5582,11/26,38
5582,11/27,38
5583,11/20,27
5583,11/21,27
5583,11/22,26
5583,11/23,27
5583,11/24,27
5583,11/25,27
5583,11/26,27
5583,11/27,27
5584,11/20,41
5584,11/21,41
5584,11/22,41
5584,11/23,41
5584,11/24,42
5584,11/25,42
5584,11/26,42
5584,11/27,42
5585,11/20,23
5585,11/21,23
5585,11/22,24
5585,11/23,24
5585,11/24,24
5585,11/25,24
5585,11/26,24
5585,11/27,24
5586,11/20,25
5586,11/21,25
5586,11/22,25
5586,11/23,25
5586,11/24,24
5586,11/25,24
5586,11/26,24
5586,11/27,24
5587,11/20,27
5587,11/21,27
5587,11/22,26
5587,11/23,26
5587,11/24,26
5587,11/25,26
5587,11/26,26
5587,11/27,26
5588,11/20,30
5588,11/21,30
5588,11/22,29
5588,11/23,29
5588,11/24,30
5588,11/25,30
5588,11/26,30
5588,11/27,30
5589,11/20,19
5589,11/21,19
5589,11/22,20
5589,11/23,20
5589,11/24,21
5589,11/25,21
5589,11/26,21
5589,11/27,21
5591,11/20,15
5591,11/21,15
5591,11/22,15
5591,11/23,16
5591,11/24,16
5591,11/25,16
5591,11/26,15
5591,11/27,15
5592,11/20,18
5592,11/21,18
5592,11/22,18
5592,11/23,18
5592,11/24,18
5592,11/25,18
5592,11/26,19
5592,11/27,18
5593,11/20,8
5593,11/21,8
5593,11/22,8
5593,11/23,8
5593,11/24,8
5593,11/25,8
5593,11/26,8
5593,11/27,8
5594,11/20,43
5594,11/21,43
5594,11/22,43
5594,11/23,43
5594,11/24,41
5594,11/25,40
5594,11/26,41
5594,11/27,42
5595,11/20,57
5595,11/21,57
5595,11/22,56
5595,11/23,56
5595,11/24,56
5595,11/25,57
5595,11/26,57
5595,11/27,57
5596,11/20,89
5596,11/21,88
5596,11/22,88
5596,11/23,89
5596,11/24,90
5596,11/25,90
5596,11/26,90
5596,11/27,92
5597,11/20,12
5597,11/21,12
5597,11/22,12
5597,11/23,12
5597,11/24,13
5597,11/25,13
5597,11/26,13
5597,11/27,13
5599,11/20,104
5599,11/21,105
5599,11/22,107
5599,11/23,108
5599,11/24,108
5599,11/25,108
5599,11/26,108
5599,11/27,108
5600,11/20,54
5600,11/21,55
5600,11/22,55
5600,11/23,55
5600,11/24,55
5600,11/25,55
5600,11/26,56
5600,11/27,56
5601,11/20,21
5601,11/21,20
5601,11/22,21
5601,11/23,21
5601,11/24,21
5601,11/25,20
5601,11/26,20
5601,11/27,20
5603,11/20,60
5603,11/21,59
5603,11/22,60
5603,11/23,61
5603,11/24,62
5603,11/25,62
5603,11/26,62
5603,11/27,62
5604,11/20,26
5604,11/21,27
5604,11/22,27
5604,11/23,27
5604,11/24,27
5604,11/25,27
5604,11/26,27
5604,11/27,26
5605,11/20,22
5605,11/21,22
5605,11/22,22
5605,11/23,22
5605,11/24,22
5605,11/25,22
5605,11/26,23
5605,11/27,23
5606,11/20,7
5606,11/21,7
5606,11/22,7
5606,11/23,8
5606,11/24,8
5606,11/25,8
5606,11/26,8
5606,11/27,8
5607,11/20,45
5607,11/21,45
5607,11/22,45
5607,11/23,46
5607,11/24,46
5607,11/25,46
5607,11/26,46
5607,11/27,46
5608,11/20,11
5608,11/21,12
5608,11/22,12
5608,11/23,12
5608,11/24,12
5608,11/25,12
5608,11/26,11
5608,11/27,11
5609,11/20,15
5609,11/21,16
5609,11/22,16
5609,11/23,17
5609,11/24,17
5609,11/25,17
5609,11/26,17
5609,11/27,17
5610,11/20,38
5610,11/21,37
5610,11/22,37
5610,11/23,37
5610,11/24,37
5610,11/25,37
5610,11/26,37
5610,11/27,38
5611,11/20,34
5611,11/21,34
5611,11/22,35
5611,11/23,36
5611,11/24,38
5611,11/25,38
5611,11/26,38
5611,11/27,38
5612,11/20,35
5612,11/21,35
5612,11/22,35
5612,11/23,35
5612,11/24,35
5612,11/25,35
5612,11/26,34
5612,11/27,35
5613,11/20,16
5613,11/21,16
5613,11/22,16
5613,11/23,16
5613,11/24,16
5613,11/25,16
5613,11/26,16
5613,11/27,16
5614,11/20,18
5614,11/21,18
5614,11/22,18
5614,11/23,18
5614,11/24,18
5614,11/25,18
5614,11/26,18
5614,11/27,18
5615,11/20,1
5615,11/21,1
5615,11/22,1
5615,11/23,1
5615,11/24,1
5615,11/25,1
5615,11/26,1
5615,11/27,1
5616,11/20,1
5616,11/21,1
5616,11/22,1
5616,11/23,1
5616,11/24,1
5616,11/25,1
5616,11/26,1
5616,11/27,1
5617,11/20,5
5617,11/21,5
5617,11/22,6
5617,11/23,6
5617,11/24,7
5617,11/25,7
5617,11/26,7
5617,11/27,7
5618,11/20,5
5618,11/21,6
5618,11/22,7
5618,11/23,7
5618,11/24,7
5618,11/25,7
5618,11/26,7
5618,11/27,7
5619,11/20,8
5619,11/21,9
5619,11/22,9
5619,11/23,9
5619,11/24,9
5619,11/25,9
5619,11/26,9
5619,11/27,9
5620,11/20,0
5620,11/21,0
5620,11/22,0
5620,11/23,0
5620,11/24,0
5620,11/25,0
5620,11/26,0
5620,11/27,0
5621,11/20,7
5621,11/21,7
5621,11/22,7
5621,11/23,7
5621,11/24,7
5621,11/25,7
5621,11/26,7
5621,11/27,7
5622,11/20,8
5622,11/21,8
5622,11/22,9
5622,11/23,9
5622,11/24,9
5622,11/25,9
5622,11/26,9
5622,11/27,9
5624,11/20,1
5624,11/21,1
5624,11/22,1
5624,11/23,1
5624,11/24,1
5624,11/25,1
5624,11/26,1
5624,11/27,1
5625,11/20,2
5625,11/21,2
5625,11/22,3
5625,11/23,3
5625,11/24,3
5625,11/25,3
5625,11/26,3
5625,11/27,3
5626,11/20,1
5626,11/21,1
5626,11/22,1
5626,11/23,1
5626,11/24,1
5626,11/25,1
5626,11/26,1
5626,11/27,1
5627,11/20,3
5627,11/21,3
5627,11/22,3
5627,11/23,3
5627,11/24,4
5627,11/25,4
5627,11/26,4
5627,11/27,4
5628,11/20,2
5628,11/21,3
5628,11/22,3
5628,11/23,3
5628,11/24,3
5628,11/25,3
5628,11/26,3
5628,11/27,3
5629,11/20,1
5629,11/21,1
5629,11/22,2
5629,11/23,2
5629,11/24,2
5629,11/25,2
5629,11/26,2
5629,11/27,2
5630,11/20,19
5630,11/21,19
5630,11/22,19
5630,11/23,19
5630,11/24,19
5630,11/25,19
5630,11/26,19
5630,11/27,19
5635,11/20,25
5635,11/21,25
5635,11/22,25
5635,11/23,25
5635,11/24,25
5635,11/25,25
5635,11/26,26
5635,11/27,26
5636,11/20,20
5636,11/21,20
5636,11/22,20
5636,11/23,20
5636,11/24,21
5636,11/25,21
5636,11/26,21
5636,11/27,21
5637,11/20,7
5637,11/21,7
5637,11/22,8
5637,11/23,9
5637,11/24,9
5637,11/25,9
5637,11/26,8
5637,11/27,8
5638,11/20,59
5638,11/21,59
5638,11/22,59
5638,11/23,59
5638,11/24,59
5638,11/25,59
5638,11/26,58
5638,11/27,58
5640,11/20,12
5640,11/21,12
5640,11/22,12
5640,11/23,12
5640,11/24,12
5640,11/25,12
5640,11/26,12
5640,11/27,12
5641,11/20,0
5641,11/21,0
5641,11/22,0
5641,11/23,0
5641,11/24,0
5641,11/25,0
5641,11/26,0
5641,11/27,0
5642,11/20,18
5642,11/21,18
5642,11/22,19
5642,11/23,19
5642,11/24,19
5642,11/25,19
5642,11/26,19
5642,11/27,19
5643,11/20,7
5643,11/21,7
5643,11/22,7
5643,11/23,7
5643,11/24,7
5643,11/25,7
5643,11/26,7
5643,11/27,7
5644,11/20,57
5644,11/21,57
5644,11/22,58
5644,11/23,59
5644,11/24,60
5644,11/25,60
5644,11/26,62
5644,11/27,62
5645,11/20,0
5645,11/21,0
5645,11/22,0
5645,11/23,0
5645,11/24,0
5645,11/25,0
5645,11/26,0
5645,11/27,0
5646,11/20,0
5646,11/21,0
5646,11/22,0
5646,11/23,0
5646,11/24,0
5646,11/25,0
5646,11/26,0
5646,11/27,0
5647,11/20,9
5647,11/21,9
5647,11/22,9
5647,11/23,9
5647,11/24,9
5647,11/25,9
5647,11/26,9
5647,11/27,9
5648,11/20,1
5648,11/21,1
5648,11/22,1
5648,11/23,1
5648,11/24,1
5648,11/25,1
5648,11/26,1
5648,11/27,1
5649,11/20,0
5649,11/21,0
5649,11/22,0
5649,11/23,0
5649,11/24,0
5649,11/25,0
5649,11/26,0
5649,11/27,0
5650,11/20,1
5650,11/21,1
5650,11/22,1
5650,11/23,1
5650,11/24,1
5650,11/25,1
5650,11/26,1
5650,11/27,1
5651,11/20,10
5651,11/21,10
5651,11/22,10
5651,11/23,10
5651,11/24,11
5651,11/25,11
5651,11/26,11
5651,11/27,11
5652,11/20,11
5652,11/21,11
5652,11/22,11
5652,11/23,11
5652,11/24,11
5652,11/25,11
5652,11/26,11
5652,11/27,11
5654,11/20,0
5654,11/21,0
5654,11/22,0
5654,11/23,0
5654,11/24,0
5654,11/25,0
5654,11/26,0
5654,11/27,1
5655,11/20,24
5655,11/21,26
5655,11/22,29
5655,11/23,29
5655,11/24,29
5655,11/25,29
5655,11/26,30
5655,11/27,31
5656,11/20,12
5656,11/21,12
5656,11/22,12
5656,11/23,12
5656,11/24,12
5656,11/25,12
5656,11/26,12
5656,11/27,12
5657,11/20,14
5657,11/21,14
5657,11/22,14
5657,11/23,14
5657,11/24,14
5657,11/25,14
5657,11/26,14
5657,11/27,14
5658,11/20,4
5658,11/21,4
5658,11/22,4
5658,11/23,4
5658,11/24,4
5658,11/25,4
5658,11/26,4
5658,11/27,4
5661,11/20,2
5661,11/21,2
5661,11/22,2
5661,11/23,2
5661,11/24,2
5661,11/25,2
5661,11/26,2
5661,11/27,2
5662,11/20,7
5662,11/21,7
5662,11/22,8
5662,11/23,8
5662,11/24,8
5662,11/25,8
5662,11/26,8
5662,11/27,8
5663,11/20,2
5663,11/21,2
5663,11/22,2
5663,11/23,2
5663,11/24,2
5663,11/25,2
5663,11/26,2
5663,11/27,2
5664,11/20,2
5664,11/21,2
5664,11/22,3
5664,11/23,3
5664,11/24,3
5664,11/25,3
5664,11/26,3
5664,11/27,3
5665,11/20,9
5665,11/21,9
5665,11/22,10
5665,11/23,10
5665,11/24,10
5665,11/25,10
5665,11/26,10
5665,11/27,10
5666,11/20,19
5666,11/21,19
5666,11/22,20
5666,11/23,21
5666,11/24,21
5666,11/25,21
5666,11/26,21
5666,11/27,21
5667,11/20,19
5667,11/21,19
5667,11/22,20
5667,11/23,21
5667,11/24,21
5667,11/25,21
5667,11/26,21
5667,11/27,21
5668,11/20,12
5668,11/21,12
5668,11/22,12
5668,11/23,12
5668,11/24,12
5668,11/25,12
5668,11/26,11
5668,11/27,12
5669,11/20,13
5669,11/21,13
5669,11/22,13
5669,11/23,13
5669,11/24,13
5669,11/25,13
5669,11/26,13
5669,11/27,13
5671,11/20,11
5671,11/21,9
5671,11/22,11
5671,11/23,11
5671,11/24,11
5671,11/25,11
5671,11/26,11
5671,11/27,12
5672,11/20,162
5672,11/21,171
5672,11/22,175
5672,11/23,177
5672,11/24,177
5672,11/25,178
5672,11/26,181
5672,11/27,183
5673,11/20,81
5673,11/21,81
5673,11/22,81
5673,11/23,81
5673,11/24,81
5673,11/25,81
5673,11/26,81
5673,11/27,81
5674,11/20,29
5674,11/21,30
5674,11/22,31
5674,11/23,30
5674,11/24,30
5674,11/25,30
5674,11/26,30
5674,11/27,30
5675,11/20,11
5675,11/21,12
5675,11/22,12
5675,11/23,9
5675,11/24,9
5675,11/25,8
5675,11/26,8
5675,11/27,8
5676,11/20,13
5676,11/21,9
5676,11/22,9
5676,11/23,5
5676,11/24,5
5676,11/25,6
5676,11/26,6
5676,11/27,6
5677,11/20,49
5677,11/21,49
5677,11/22,49
5677,11/23,50
5677,11/24,49
5677,11/25,50
5677,11/26,50
5677,11/27,50
5678,11/20,21
5678,11/21,21
5678,11/22,21
5678,11/23,21
5678,11/24,21
5678,11/25,21
5678,11/26,21
5678,11/27,21
5679,11/20,61
5679,11/21,61
5679,11/22,63
5679,11/23,63
5679,11/24,63
5679,11/25,63
5679,11/26,63
5679,11/27,64
5680,11/20,0
5680,11/21,0
5680,11/22,0
5680,11/23,0
5680,11/24,0
5680,11/25,0
5680,11/26,0
5680,11/27,0
5681,11/20,0
5681,11/21,0
5681,11/22,0
5681,11/23,0
5681,11/24,0
5681,11/25,0
5681,11/26,0
5681,11/27,0
5682,11/20,3
5682,11/21,5
5682,11/22,7
5682,11/23,7
5682,11/24,7
5682,11/25,7
5682,11/26,7
5682,11/27,7
5683,11/20,8
5683,11/21,8
5683,11/22,8
5683,11/23,8
5683,11/24,8
5683,11/25,8
5683,11/26,8
5683,11/27,8
5684,11/20,61
5684,11/21,63
5684,11/22,64
5684,11/23,65
5684,11/24,65
5684,11/25,65
5684,11/26,65
5684,11/27,65
5685,11/20,12
5685,11/21,12
5685,11/22,13
5685,11/23,13
5685,11/24,14
5685,11/25,14
5685,11/26,14
5685,11/27,14
5686,11/20,6
5686,11/21,6
5686,11/22,7
5686,11/23,7
5686,11/24,7
5686,11/25,7
5686,11/26,7
5686,11/27,7
5687,11/20,5
5687,11/21,5
5687,11/22,5
5687,11/23,5
5687,11/24,5
5687,11/25,4
5687,11/26,4
5687,11/27,4
5688,11/20,93
5688,11/21,94
5688,11/22,95
5688,11/23,95
5688,11/24,95
5688,11/25,95
5688,11/26,94
5688,11/27,94
5691,11/20,4
5691,11/21,4
5691,11/22,4
5691,11/23,3
5691,11/24,3
5691,11/25,3
5691,11/26,2
5691,11/27,2
5692,11/20,42
5692,11/21,42
5692,11/22,42
5692,11/23,42
5692,11/24,42
5692,11/25,42
5692,11/26,42
5692,11/27,42
5693,11/20,8
5693,11/21,8
5693,11/22,10
5693,11/23,12
5693,11/24,12
5693,11/25,12
5693,11/26,12
5693,11/27,12
5694,11/20,8
5694,11/21,8
5694,11/22,10
5694,11/23,12
5694,11/24,12
5694,11/25,12
5694,11/26,12
5694,11/27,12
5695,11/20,23
5695,11/21,23
5695,11/22,24
5695,11/23,24
5695,11/24,24
5695,11/25,24
5695,11/26,24
5695,11/27,24
5696,11/20,32
5696,11/21,33
5696,11/22,33
5696,11/23,34
5696,11/24,35
5696,11/25,35
5696,11/26,35
5696,11/27,35
5697,11/20,9
5697,11/21,9
5697,11/22,9
5697,11/23,9
5697,11/24,9
5697,11/25,9
5697,11/26,9
5697,11/27,9
5698,11/20,23
5698,11/21,25
5698,11/22,25
5698,11/23,25
5698,11/24,25
5698,11/25,25
5698,11/26,25
5698,11/27,25
5699,11/20,21
5699,11/21,21
5699,11/22,21
5699,11/23,21
5699,11/24,21
5699,11/25,21
5699,11/26,21
5699,11/27,21
5700,11/20,22
5700,11/21,21
5700,11/22,21
5700,11/23,15
5700,11/24,15
5700,11/25,14
5700,11/26,14
5700,11/27,14
5702,11/20,0
5702,11/21,0
5702,11/22,0
5702,11/23,0
5702,11/24,0
5702,11/25,0
5702,11/26,1
5702,11/27,1
5703,11/20,9
5703,11/21,12
5703,11/22,12
5703,11/23,12
5703,11/24,12
5703,11/25,12
5703,11/26,12
5703,11/27,12
5704,11/20,3
5704,11/21,3
5704,11/22,3
5704,11/23,3
5704,11/24,3
5704,11/25,3
5704,11/26,3
5704,11/27,3
5705,11/20,2
5705,11/21,2
5705,11/22,2
5705,11/23,2
5705,11/24,2
5705,11/25,2
5705,11/26,2
5705,11/27,2
5706,11/20,38
5706,11/21,38
5706,11/22,38
5706,11/23,38
5706,11/24,39
5706,11/25,39
5706,11/26,39
5706,11/27,39
5707,11/20,1
5707,11/21,1
5707,11/22,1
5707,11/23,1
5707,11/24,1
5707,11/25,1
5707,11/26,1
5707,11/27,1
5708,11/20,7
5708,11/21,7
5708,11/22,7
5708,11/23,7
5708,11/24,7
5708,11/25,7
5708,11/26,9
5708,11/27,9
5709,11/20,5
5709,11/21,5
5709,11/22,6
5709,11/23,6
5709,11/24,6
5709,11/25,6
5709,11/26,6
5709,11/27,6
5711,11/20,0
5711,11/21,0
5711,11/22,0
5711,11/23,0
5711,11/24,0
5711,11/25,0
5711,11/26,0
5711,11/27,0
5712,11/20,0
5712,11/21,0
5712,11/22,0
5712,11/23,0
5712,11/24,0
5712,11/25,0
5712,11/26,0
5712,11/27,0
5713,11/20,0
5713,11/21,0
5713,11/22,0
5713,11/23,0
5713,11/24,0
5713,11/25,0
5713,11/26,0
5713,11/27,0
5717,11/20,16
5717,11/21,18
5717,11/22,21
5717,11/23,21
5717,11/24,21
5717,11/25,21
5717,11/26,21
5717,11/27,23
5718,11/20,4
5718,11/21,5
5718,11/22,8
5718,11/23,9
5718,11/24,9
5718,11/25,9
5718,11/26,10
5718,11/27,10
5719,11/20,15
5719,11/21,17
5719,11/22,20
5719,11/23,20
5719,11/24,20
5719,11/25,20
5719,11/26,20
5719,11/27,22
5720,11/20,0
5720,11/21,0
5720,11/22,1
5720,11/23,1
5720,11/24,1
5720,11/25,1
5720,11/26,1
5720,11/27,1
5721,11/20,1
5721,11/21,1
5721,11/22,1
5721,11/23,1
5721,11/24,1
5721,11/25,1
5721,11/26,1
5721,11/27,1
5726,11/20,5
5726,11/21,5
5726,11/22,5
5726,11/23,5
5726,11/24,5
5726,11/25,5
5726,11/26,5
5726,11/27,5
5729,11/20,3
5729,11/21,3
5729,11/22,3
5729,11/23,3
5729,11/24,3
5729,11/25,3
5729,11/26,3
5729,11/27,3
5732,11/20,3
5732,11/21,3
5732,11/22,3
5732,11/23,3
5732,11/24,3
5732,11/25,3
5732,11/26,3
5732,11/27,3
5733,11/20,0
5733,11/21,0
5733,11/22,0
5733,11/23,0
5733,11/24,0
5733,11/25,0
5733,11/26,1
5733,11/27,1
5734,11/20,8
5734,11/21,8
5734,11/22,13
5734,11/23,13
5734,11/24,13
5734,11/25,14
5734,11/26,14
5734,11/27,14
5736,11/20,25
5736,11/21,25
5736,11/22,25
5736,11/23,25
5736,11/24,25
5736,11/25,25
5736,11/26,25
5736,11/27,25
5737,11/20,20
5737,11/21,20
5737,11/22,20
5737,11/23,20
5737,11/24,20
5737,11/25,20
5737,11/26,20
5737,11/27,20
5738,11/20,12
5738,11/21,12
5738,11/22,12
5738,11/23,12
5738,11/24,12
5738,11/25,12
5738,11/26,12
5738,11/27,12
5739,11/20,27
5739,11/21,27
5739,11/22,27
5739,11/23,27
5739,11/24,27
5739,11/25,27
5739,11/26,27
5739,11/27,27
5740,11/20,2
5740,11/21,2
5740,11/22,2
5740,11/23,2
5740,11/24,2
5740,11/25,2
5740,11/26,2
5740,11/27,2
5741,11/20,2
5741,11/21,2
5741,11/22,2
5741,11/23,2
5741,11/24,2
5741,11/25,2
5741,11/26,2
5741,11/27,2
5742,11/20,2
5742,11/21,2
5742,11/22,2
5742,11/23,2
5742,11/24,2
5742,11/25,2
5742,11/26,2
5742,11/27,2
5743,11/20,0
5743,11/21,0
5743,11/22,0
5743,11/23,0
5743,11/24,0
5743,11/25,0
5743,11/26,0
5743,11/27,0
5744,11/20,30
5744,11/21,30
5744,11/22,30
5744,11/23,30
5744,11/24,31
5744,11/25,31
5744,11/26,31
5744,11/27,31
5745,11/20,30
5745,11/21,30
5745,11/22,30
5745,11/23,30
5745,11/24,30
5745,11/25,30
5745,11/26,30
5745,11/27,31
5746,11/20,32
5746,11/21,32
5746,11/22,33
5746,11/23,33
5746,11/24,33
5746,11/25,34
5746,11/26,34
5746,11/27,34
5747,11/20,44
5747,11/21,44
5747,11/22,44
5747,11/23,44
5747,11/24,44
5747,11/25,44
5747,11/26,45
5747,11/27,46
5749,11/20,17
5749,11/21,17
5749,11/22,17
5749,11/23,16
5749,11/24,16
5749,11/25,16
5749,11/26,15
5749,11/27,15
5751,11/20,4
5751,11/21,4
5751,11/22,4
5751,11/23,4
5751,11/24,4
5751,11/25,4
5751,11/26,4
5751,11/27,4
5752,11/20,8
5752,11/21,8
5752,11/22,8
5752,11/23,9
5752,11/24,9
5752,11/25,9
5752,11/26,9
5752,11/27,9
5753,11/20,2
5753,11/21,2
5753,11/22,2
5753,11/23,2
5753,11/24,3
5753,11/25,3
5753,11/26,3
5753,11/27,4
5754,11/20,0
5754,11/21,0
5754,11/22,0
5754,11/23,0
5754,11/24,0
5754,11/25,0
5754,11/26,0
5754,11/27,0
5755,11/20,18
5755,11/21,18
5755,11/22,18
5755,11/23,18
5755,11/24,18
5755,11/25,18
5755,11/26,18
5755,11/27,19
5756,11/20,10
5756,11/21,10
5756,11/22,10
5756,11/23,10
5756,11/24,10
5756,11/25,10
5756,11/26,10
5756,11/27,10
5758,11/20,4
5758,11/21,4
5758,11/22,4
5758,11/23,4
5758,11/24,4
5758,11/25,4
5758,11/26,4
5758,11/27,4
5759,11/20,2
5759,11/21,2
5759,11/22,2
5759,11/23,2
5759,11/24,2
5759,11/25,2
5759,11/26,2
5759,11/27,2
5762,11/20,3
5762,11/21,3
5762,11/22,3
5762,11/23,4
5762,11/24,4
5762,11/25,4
5762,11/26,4
5762,11/27,4
5763,11/20,8
5763,11/21,9
5763,11/22,9
5763,11/23,9
5763,11/24,9
5763,11/25,9
5763,11/26,9
5763,11/27,9
5764,11/20,1
5764,11/21,1
5764,11/22,1
5764,11/23,1
5764,11/24,1
5764,11/25,1
5764,11/26,1
5764,11/27,1
5765,11/20,34
5765,11/21,34
5765,11/22,35
5765,11/23,35
5765,11/24,36
5765,11/25,36
5765,11/26,36
5765,11/27,36
5766,11/20,3
5766,11/21,3
5766,11/22,3
5766,11/23,3
5766,11/24,3
5766,11/25,3
5766,11/26,3
5766,11/27,3
5767,11/20,15
5767,11/21,14
5767,11/22,14
5767,11/23,14
5767,11/24,14
5767,11/25,14
5767,11/26,14
5767,11/27,14
5768,11/20,0
5768,11/21,0
5768,11/22,0
5768,11/23,0
5768,11/24,0
5768,11/25,0
5768,11/26,0
5768,11/27,0
5769,11/20,8
5769,11/21,8
5769,11/22,8
5769,11/23,8
5769,11/24,8
5769,11/25,8
5769,11/26,8
5769,11/27,8
5770,11/20,4
5770,11/21,4
5770,11/22,4
5770,11/23,4
5770,11/24,4
5770,11/25,4
5770,11/26,4
5770,11/27,4
5771,11/20,1
5771,11/21,1
5771,11/22,1
5771,11/23,1
5771,11/24,1
5771,11/25,1
5771,11/26,1
5771,11/27,1
5772,11/20,6
5772,11/21,6
5772,11/22,6
5772,11/23,6
5772,11/24,6
5772,11/25,6
5772,11/26,6
5772,11/27,6
5773,11/20,2
5773,11/21,2
5773,11/22,2
5773,11/23,2
5773,11/24,2
5773,11/25,2
5773,11/26,2
5773,11/27,2
5774,11/20,4
5774,11/21,4
5774,11/22,4
5774,11/23,5
5774,11/24,5
5774,11/25,5
5774,11/26,5
5774,11/27,5
5775,11/20,4
5775,11/21,4
5775,11/22,4
5775,11/23,4
5775,11/24,4
5775,11/25,4
5775,11/26,4
5775,11/27,4
5776,11/20,1
5776,11/21,1
5776,11/22,1
5776,11/23,1
5776,11/24,1
5776,11/25,1
5776,11/26,1
5776,11/27,1
5777,11/20,6
5777,11/21,6
5777,11/22,6
5777,11/23,6
5777,11/24,6
5777,11/25,6
5777,11/26,6
5777,11/27,6
5778,11/20,2
5778,11/21,2
5778,11/22,2
5778,11/23,2
5778,11/24,2
5778,11/25,2
5778,11/26,2
5778,11/27,2
5779,11/20,4
5779,11/21,4
5779,11/22,4
5779,11/23,5
5779,11/24,5
5779,11/25,5
5779,11/26,5
5779,11/27,5
5780,11/20,1
5780,11/21,1
5780,11/22,1
5780,11/23,1
5780,11/24,1
5780,11/25,1
5780,11/26,1
5780,11/27,1
5781,11/20,4
5781,11/21,4
5781,11/22,4
5781,11/23,4
5781,11/24,4
5781,11/25,4
5781,11/26,4
5781,11/27,4
5782,11/20,1
5782,11/21,1
5782,11/22,1
5782,11/23,1
5782,11/24,1
5782,11/25,1
5782,11/26,1
5782,11/27,1
5783,11/20,0
5783,11/21,0
5783,11/22,0
5783,11/23,0
5783,11/24,0
5783,11/25,0
5783,11/26,0
5783,11/27,0
5784,11/20,0
5784,11/21,0
5784,11/22,0
5784,11/23,0
5784,11/24,0
5784,11/25,0
5784,11/26,0
5784,11/27,0
5785,11/20,20
5785,11/21,20
5785,11/22,20
5785,11/23,20
5785,11/24,20
5785,11/25,20
5785,11/26,20
5785,11/27,20
5786,11/20,7
5786,11/21,7
5786,11/22,7
5786,11/23,7
5786,11/24,7
5786,11/25,7
5786,11/26,7
5786,11/27,7
5787,11/20,20
5787,11/21,20
5787,11/22,20
5787,11/23,20
5787,11/24,20
5787,11/25,20
5787,11/26,21
5787,11/27,21
5788,11/20,20
5788,11/21,21
5788,11/22,21
5788,11/23,21
5788,11/24,21
5788,11/25,23
5788,11/26,23
5788,11/27,23
5789,11/20,69
5789,11/21,69
5789,11/22,69
5789,11/23,69
5789,11/24,69
5789,11/25,69
5789,11/26,69
5789,11/27,69
5790,11/20,66
5790,11/21,66
5790,11/22,66
5790,11/23,66
5790,11/24,66
5790,11/25,66
5790,11/26,66
5790,11/27,66
5791,11/20,70
5791,11/21,70
5791,11/22,70
5791,11/23,70
5791,11/24,70
5791,11/25,70
5791,11/26,70
5791,11/27,70
5792,11/20,70
5792,11/21,70
5792,11/22,70
5792,11/23,70
5792,11/24,70
5792,11/25,70
5792,11/26,70
5792,11/27,70
5793,11/20,69
5793,11/21,69
5793,11/22,69
5793,11/23,69
5793,11/24,69
5793,11/25,69
5793,11/26,69
5793,11/27,69
5794,11/20,0
5794,11/21,0
5794,11/22,0
5794,11/23,0
5794,11/24,0
5794,11/25,0
5794,11/26,0
5794,11/27,0
5795,11/20,0
5795,11/21,0
5795,11/22,0
5795,11/23,0
5795,11/24,0
5795,11/25,0
5795,11/26,0
5795,11/27,0
5796,11/20,0
5796,11/21,0
5796,11/22,0
5796,11/23,0
5796,11/24,0
5796,11/25,0
5796,11/26,0
5796,11/27,0
5797,11/20,0
5797,11/21,0
5797,11/22,0
5797,11/23,0
5797,11/24,0
5797,11/25,0
5797,11/26,0
5797,11/27,0
5798,11/20,0
5798,11/21,0
5798,11/22,0
5798,11/23,0
5798,11/24,0
5798,11/25,0
5798,11/26,0
5798,11/27,0
5799,11/20,0
5799,11/21,0
5799,11/22,0
5799,11/23,0
5799,11/24,0
